CODI_ENS,MUNICIPI,ANY_ELECCIO,SIGLES_CANDIDATURA,VOTS,% VOTS,REGIDORS/ES
4303110007,Les Borges del Camp,2023,ERC-AM,263,26.94,3
4303110007,Les Borges del Camp,2023,CUP-AMUNT,126,12.9,1
4303110007,Les Borges del Camp,2023,PSC-CP,96,9.83,1
1702680001,Borrassà,2023,CM,294,70.84,5
1702680001,Borrassà,2023,FB-AM,117,28.19,2
802400000,Borredà,2023,CP,134,80.72,7
2505950006,Bossòst,2023,UA-PSC-CP,255,41.87,4
2505950006,Bossòst,2023,VB,218,35.79,3
2505950006,Bossòst,2023,CDA-PNA,114,18.71,2
2505950006,Bossòst,2023,VOX,15,2.46,0
4303260009,Bot,2023,APB-CP,175,43.31,3
4303260009,Bot,2023,SB-MTE - C,151,37.37,3
4303260009,Bot,2023,CM,77,19.05,1
4303320002,Botarell,2023,ERC-AM,399,76.43,8
4303320002,Botarell,2023,PSC-CP,83,15.9,1
4303320002,Botarell,2023,A.E.U.P.B.,30,5.74,0
2505600000,Bovera,2023,CM,89,50,4
2505600000,Bovera,2023,IxB - AM,87,48.87,3
4303470005,Bràfim,2023,TsB-AM,207,51.23,4
4303470005,Bràfim,2023,CM,191,47.27,3
1702740003,Breda,2023,ERC-AM,945,56.82,7
1702740003,Breda,2023,CM,396,23.81,3
1702740003,Breda,2023,AMUNT,234,14.07,1
1702740003,Breda,2023,PSC-CP,50,3,0
802530008,El Bruc,2023,IEB-ERC-AM,355,37.17,4
802530008,El Bruc,2023,CM,344,36.02,4
802530008,El Bruc,2023,UB-CP,216,22.61,3
802660009,El Brull,2023,AB,101,95.28,7
1702800000,Brunyola i Sant Martí Sapresa,2023,CM,159,96.95,7
4303500000,Cabacés,2023,IpC - AM,156,73.58,6
4303500000,Cabacés,2023,CM,49,23.11,1
4303500000,Cabacés,2023,ESCONS EN BLANC,1,0.47,0
2506090004,Cabanabona,2023,IC-AM,13,0,1
2506090004,Cabanabona,2023,CM,12,0,2
2506090004,Cabanabona,2023,SOM CABANABONA,8,0,0
2506090004,Cabanabona,2023,IxC - CP,1,0,0
1703140003,Cabanelles,2023,ERC-AM,53,96.36,7
1703070005,Cabanes,2023,SC-TE,0,0,0
1703070005,Cabanes,2023,CM,0,0,0
802720002,Les Cabanyes,2023,CM,342,66.02,5
802720002,Les Cabanyes,2023,ERC / ESQUERRA,133,25.67,2
802720002,Les Cabanyes,2023,LES CABANYES-CP,33,6.37,0
2506160009,Cabó,2023,CxC - CP,21,0,1
2506160009,Cabó,2023,CM,19,0,1
2506160009,Cabó,2023,ERC-AM,9,0,1
4303630008,Cabra del Camp,2023,CM,286,50.88,5
4303630008,Cabra del Camp,2023,ApC-AM,145,25.8,3
4303630008,Cabra del Camp,2023,VVUU,63,11.2,1
4303630008,Cabra del Camp,2023,FUTURO,33,5.87,0
4303630008,Cabra del Camp,2023,DpC,28,4.98,0
802880001,Cabrera d'Anoia,2023,CM,218,26.88,3
802880001,Cabrera d'Anoia,2023,PSC-CP,206,25.4,3
802880001,Cabrera d'Anoia,2023,UC-ERC-A,178,21.94,2
802880001,Cabrera d'Anoia,2023,CACTUA,130,16.02,1
802880001,Cabrera d'Anoia,2023,PP,38,4.68,0
802880001,Cabrera d'Anoia,2023,VOX,31,3.82,0
802910007,Cabrera de Mar,2023,CM,1431,61.94,8
802910007,Cabrera de Mar,2023,PSC-CP,358,15.49,2
802910007,Cabrera de Mar,2023,CUP - AMUNT,182,7.87,1
802910007,Cabrera de Mar,2023,PP,161,6.96,0
802910007,Cabrera de Mar,2023,ERC-AM,138,5.97,0
803050006,Cabrils,2023,CM,831,30.49,4
803050006,Cabrils,2023,ERC-AM,783,28.73,4
803050006,Cabrils,2023,MUC,438,16.07,2
803050006,Cabrils,2023,PSC-CP,362,13.28,2
803050006,Cabrils,2023,UNITS X CABRILS,220,8.07,1
1703290004,Cadaqués,2023,FEMCDQ-IDC,612,60.59,7
1703290004,Cadaqués,2023,CM,323,31.98,4
1703290004,Cadaqués,2023,IC-PSC-CP,48,4.75,0
803120002,Calaf,2023,JxC-AM,676,49.96,6
803120002,Calaf,2023,SC-CP,383,28.3,3
803120002,Calaf,2023,CM,246,18.18,2
4303790004,Calafell,2023,PSC-CP,3417,35.5,10
4303790004,Calafell,2023,ERC-AM,1068,11.09,3
4303790004,Calafell,2023,UAM,1003,10.42,2
4303790004,Calafell,2023,PP,800,8.31,2
4303790004,Calafell,2023,VOX,768,7.97,2
4303790004,Calafell,2023,CUP-Amunt,662,6.87,1
4303790004,Calafell,2023,CM,497,5.16,1
4303790004,Calafell,2023,APL,462,4.79,0
4303790004,Calafell,2023,ECPC - C,424,4.4,0
4303790004,Calafell,2023,VALENTS,226,2.34,0
4303790004,Calafell,2023,Cs,172,1.78,0
803480001,Calders,2023,CM,326,59.05,6
803480001,Calders,2023,AC-AM,202,36.59,3
1703350006,Caldes de Malavella,2023,CM,1025,34.38,5
1703350006,Caldes de Malavella,2023,SomCaldes-AMUNT,808,27.1,4
1703350006,Caldes de Malavella,2023,ERC-AM,521,17.47,2
1703350006,Caldes de Malavella,2023,PSC-CP,249,8.35,1
1703350006,Caldes de Malavella,2023,PP,198,6.64,1
1703350006,Caldes de Malavella,2023,CECP - C,145,4.86,0
803330008,Caldes de Montbui,2023,ERC-AM,2435,34.87,7
803330008,Caldes de Montbui,2023,AC-ARA PL,1566,22.42,4
803330008,Caldes de Montbui,2023,PSC-CP,1021,14.62,3
803330008,Caldes de Montbui,2023,CM,945,13.53,2
803330008,Caldes de Montbui,2023,PP,583,8.34,1
803330008,Caldes de Montbui,2023,CMECP-C,287,4.1,0
803270005,Caldes d'Estrac,2023,PSC - CP,329,27.9,3
803270005,Caldes d'Estrac,2023,GdE,312,26.46,3
803270005,Caldes d'Estrac,2023,CM,308,26.12,3
803270005,Caldes d'Estrac,2023,ERC-AM,209,17.72,2
803510007,Calella,2023,CM,2041,29.4,6
803510007,Calella,2023,ERC-AM,1149,16.55,3
803510007,Calella,2023,PSC-CP,1043,15.02,3
803510007,Calella,2023,EC - ARA PL,896,12.9,2
803510007,Calella,2023,CECP-C,525,7.56,1
803510007,Calella,2023,PP,488,7.02,1
803510007,Calella,2023,CUP-AMUNT,424,6.1,1
803510007,Calella,2023,VOX,262,3.77,0
803700000,Calldetenes,2023,ERC-AM,403,37.38,4
803700000,Calldetenes,2023,CM,369,34.23,4
803700000,Calldetenes,2023,CxC,250,23.19,3
803860009,Callús,2023,ERC - AM,449,58.61,7
803860009,Callús,2023,CM,268,34.98,4
803640003,Calonge de Segarra,2023,CM,83,0,2
803640003,Calonge de Segarra,2023,SC-CP,59,0,1
803640003,Calonge de Segarra,2023,FEM-AM,49,0,2
1703400000,Calonge i Sant Antoni,2023,CM,1175,30.53,6
1703400000,Calonge i Sant Antoni,2023,ERC-AM,794,20.63,4
1703400000,Calonge i Sant Antoni,2023,PSC-CP,407,10.57,2
1703400000,Calonge i Sant Antoni,2023,AVANCEM-ARA PL,329,8.54,1
1703400000,Calonge i Sant Antoni,2023,SOMCISA,299,7.77,1
1703400000,Calonge i Sant Antoni,2023,G-CiSA- AMUNT,285,7.4,1
1703400000,Calonge i Sant Antoni,2023,PP,274,7.12,1
1703400000,Calonge i Sant Antoni,2023,TpP - TE,200,5.19,1
2506210007,Camarasa,2023,IxC-AM,279,54.28,4
2506210007,Camarasa,2023,CM,221,42.99,3
4390390004,Camarles,2023,CP,687,43.67,5
4390390004,Camarles,2023,CM,516,32.8,4
4390390004,Camarles,2023,ERC-AM,336,21.36,2
4303850006,Cambrils,2023,NMC,2701,23.67,6
4303850006,Cambrils,2023,ERC-AM,1615,14.15,4
4303850006,Cambrils,2023,PSC-CP,1460,12.79,3
4303850006,Cambrils,2023,CM,1348,11.81,3
4303850006,Cambrils,2023,PP,935,8.19,2
4303850006,Cambrils,2023,VOX,867,7.59,2
4303850006,Cambrils,2023,CECP-C,714,6.25,1
4303850006,Cambrils,2023,AC-ARA PL,554,4.85,0
4303850006,Cambrils,2023,ADNC,478,4.19,0
4303850006,Cambrils,2023,Cs,410,3.59,0
4303850006,Cambrils,2023,VALENTS,91,0.79,0
1703530008,Camós,2023,ERC- SomC-AM,317,93.51,7
1703660009,Campdevànol,2023,CM,539,33.62,4
1703660009,Campdevànol,2023,ERC-AM,296,18.46,2
1703660009,Campdevànol,2023,IdR-IDC,279,17.4,2
1703660009,Campdevànol,2023,CP,277,17.28,2
1703660009,Campdevànol,2023,CUP - AMUNT,173,10.79,1
1703720002,Campelles,2023,CM,55,0,2
1703720002,Campelles,2023,ACiEB - AM,54,0,3
1703720002,Campelles,2023,PSC-CP,1,0,0
803990004,Campins,2023,ERC-AM,127,41.5,3
803990004,Campins,2023,CxC - C,93,30.39,2
803990004,Campins,2023,CM,80,26.14,2
1703880001,Campllong,2023,CM,224,70.21,5
1703880001,Campllong,2023,EC-AM,88,27.58,2
1703880001,Campllong,2023,PSC-CP,0,0,0
1703910007,Camprodon,2023,TpC - CP,884,72.45,9
1703910007,Camprodon,2023,+C - ERC - AM,206,16.88,2
1703910007,Camprodon,2023,CM,87,7.13,0
2506370005,Canejan,2023,UA-PSC-CP,27,0,3
1704050006,Canet d'Adri,2023,IpC-AM,288,69.56,5
1704050006,Canet d'Adri,2023,CM,122,29.46,2
804030008,Canet de Mar,2023,AC-PSC-CP,1296,22.16,4
804030008,Canet de Mar,2023,CANETENCS,1131,19.33,4
804030008,Canet de Mar,2023,ERC / ESQUERRA,1012,17.3,3
804030008,Canet de Mar,2023,CM,557,9.52,2
804030008,Canet de Mar,2023,PP,504,8.61,1
804030008,Canet de Mar,2023,CUP-AMUNT,393,6.72,1
804030008,Canet de Mar,2023,SC-C,392,6.7,1
804030008,Canet de Mar,2023,PRIMÀRIES,345,5.89,1
804030008,Canet de Mar,2023,CxCANET-ARA PL,84,1.43,0
4390760009,La Canonja,2023,PSC-CP,1525,61.24,10
4390760009,La Canonja,2023,SPC-AMUNT,346,13.89,2
4390760009,La Canonja,2023,ERC-AM,142,5.7,1
4390760009,La Canonja,2023,CM,133,5.34,0
4390760009,La Canonja,2023,VOX,110,4.41,0
4390760009,La Canonja,2023,PP,108,4.33,0
4390760009,La Canonja,2023,LCECP-C,91,3.65,0
4390760009,La Canonja,2023,Cs,14,0.56,0
804100000,Canovelles,2023,PSC-CP,2727,54.6,11
804100000,Canovelles,2023,VOX,543,10.87,2
804100000,Canovelles,2023,ERC-AM,519,10.39,2
804100000,Canovelles,2023,ECPC-C,412,8.24,1
804100000,Canovelles,2023,3e,344,6.88,1
804100000,Canovelles,2023,CM,208,4.16,0
804100000,Canovelles,2023,Cs,132,2.64,0
804250006,Cànoves i Samalús,2023,CM,927,60.19,7
804250006,Cànoves i Samalús,2023,PSC-CP,390,25.32,3
804250006,Cànoves i Samalús,2023,E en comú - AM,204,13.24,1
1704120002,Cantallops,2023,ERC-AM,122,87.76,7
804310007,Canyelles,2023,CM,1597,75.68,12
804310007,Canyelles,2023,PSC-CP,190,9,1
804310007,Canyelles,2023,ERC-AM,90,4.26,0
804310007,Canyelles,2023,CECP - C,78,3.69,0
804310007,Canyelles,2023,PP,67,3.17,0
804310007,Canyelles,2023,VOX,58,2.74,0
4303980001,Capafonts,2023,CM,58,0,4
4303980001,Capafonts,2023,CUP-AMUNT,31,0,1
4303980001,Capafonts,2023,PSC-CP,0,0,0
4303980001,Capafonts,2023,ARA PL,0,0,0
4304020002,Capçanes,2023,FCFP - AM,143,52.57,4
4304020002,Capçanes,2023,SOMÇ,122,44.85,3
804460009,Capellades,2023,ERC-AM,709,29.09,4
804460009,Capellades,2023,PSC-CP,484,19.86,3
804460009,Capellades,2023,VdC-CUP-AMUNT,467,19.16,3
804460009,Capellades,2023,CM,435,17.84,2
804460009,Capellades,2023,Cs,232,9.51,1
804460009,Capellades,2023,VOX,77,3.15,0
1704270005,Capmany,2023,CM,261,87.58,7
1704270005,Capmany,2023,TpC-CP,27,9.06,0
1704270005,Capmany,2023,Escons en Blanc,4,1.34,0
804590004,Capolat,2023,TSCapolat - AM,19,0,3
804590004,Capolat,2023,CxC-CP,1,0,0
804620002,Cardedeu,2023,PSC-CP,2083,26.86,5
804620002,Cardedeu,2023,ERC-AM,1732,22.33,4
804620002,Cardedeu,2023,CM,1401,18.06,4
804620002,Cardedeu,2023,CUP-AMUNT,1167,15.04,3
804620002,Cardedeu,2023,FIC,435,5.6,1
804620002,Cardedeu,2023,CECP-C,384,4.95,0
804620002,Cardedeu,2023,VALENTS,340,4.38,0
804780001,Cardona,2023,ERC-AM,1015,49.65,6
804780001,Cardona,2023,PSC-CP,779,38.11,4
804780001,Cardona,2023,CM,179,8.75,1
804840003,Carme,2023,CE-AM,271,89.14,7
4304190004,Caseres,2023,TSC-AM,107,0,5
4304190004,Caseres,2023,CP,11,0,0
1704480001,Cassà de la Selva,2023,FC-AM,1897,45.23,8
1704480001,Cassà de la Selva,2023,CM,1687,40.22,7
1704480001,Cassà de la Selva,2023,PP,263,6.27,1
1704480001,Cassà de la Selva,2023,PSC-CP,253,6.03,1
804970005,Casserres,2023,AMUNT,540,68.26,6
804970005,Casserres,2023,CM,233,29.45,3
805750006,Castell de l'Areny,2023,CM,39,0,1
805750006,Castell de l'Areny,2023,CxCA-CP,0,0,0
2590460009,Castell de Mur,2023,ERC-AM,60,0,3
2590460009,Castell de Mur,2023,CM,55,0,2
2590460009,Castell de Mur,2023,CP,16,0,0
2506420002,Castellar de la Ribera,2023,CM,43,0,5
2506420002,Castellar de la Ribera,2023,PSC-CP,1,0,0
805220002,Castellar de n'Hug,2023,CM,52,0,4
805220002,Castellar de n'Hug,2023,CE-AM,45,0,1
805220002,Castellar de n'Hug,2023,CxCN-CP,1,0,0
805000000,Castellar del Riu,2023,CM,46,0,4
805000000,Castellar del Riu,2023,ERC-AM,27,0,1
805000000,Castellar del Riu,2023,CxCR-CP,5,0,0
805170005,Castellar del Vallès,2023,SOM DE C-PSC-C,5234,47.81,12
805170005,Castellar del Vallès,2023,ERC-AM,1678,15.32,4
805170005,Castellar del Vallès,2023,CM,1289,11.77,3
805170005,Castellar del Vallès,2023,CUP-AMUNT,811,7.4,1
805170005,Castellar del Vallès,2023,ARA PL,694,6.34,1
805170005,Castellar del Vallès,2023,PP,499,4.55,0
805170005,Castellar del Vallès,2023,VOX,367,3.35,0
805170005,Castellar del Vallès,2023,VALENTS,194,1.77,0
805380001,Castellbell i el Vilar,2023,SxCV - AM,827,48.84,6
805380001,Castellbell i el Vilar,2023,PSC-CP,826,48.78,5
805430008,Castellbisbal,2023,ALTpCB - C,1577,28.94,5
805430008,Castellbisbal,2023,CP,1350,24.77,5
805430008,Castellbisbal,2023,SOM VE,835,15.32,3
805430008,Castellbisbal,2023,CM,539,9.89,2
805430008,Castellbisbal,2023,ERC-AM,414,7.59,1
805430008,Castellbisbal,2023,VOX,325,5.96,1
805430008,Castellbisbal,2023,CUP-AMUNT,180,3.3,0
805430008,Castellbisbal,2023,Cs,161,2.95,0
805560009,Castellcir,2023,araC-A,233,83.21,7
2506740003,Castelldans,2023,CM,304,73.42,6
2506740003,Castelldans,2023,PP,80,19.32,1
805690004,Castelldefels,2023,PP,10417,42.17,12
805690004,Castelldefels,2023,PSC-CP,3730,15.1,4
805690004,Castelldefels,2023,SFELS,2636,10.67,3
805690004,Castelldefels,2023,MOVEM ECP - C,2626,10.63,3
805690004,Castelldefels,2023,ERC-AM,2044,8.27,2
805690004,Castelldefels,2023,CM,1261,5.1,1
805690004,Castelldefels,2023,VOX,896,3.62,0
805690004,Castelldefels,2023,PARTICIPA CAST.,388,1.57,0
805690004,Castelldefels,2023,VALENTS,151,0.61,0
805690004,Castelldefels,2023,Cs,124,0.5,0
805690004,Castelldefels,2023,ARA PL,109,0.44,0
805810007,Castellet i la Gornal,2023,PSC-CP,424,42.61,5
805810007,Castellet i la Gornal,2023,CM,224,22.51,3
805810007,Castellet i la Gornal,2023,ERC-AM,181,18.19,2
805810007,Castellet i la Gornal,2023,VALENTS,142,14.27,1
1704640003,Castellfollit de la Roca,2023,0,331,72.27,5
1704640003,Castellfollit de la Roca,2023,CM,113,24.67,2
806080001,Castellfollit de Riubregós,2023,CM,55,0,2
806080001,Castellfollit de Riubregós,2023,VC-AM,49,0,3
806080001,Castellfollit de Riubregós,2023,PSC-CP,3,0,0
805940003,Castellfollit del Boix,2023,ICB,184,75.72,6
805940003,Castellfollit del Boix,2023,CM,33,13.58,1
806150006,Castellgalí,2023,PSC-CP,601,57.78,7
806150006,Castellgalí,2023,ERC-AM,318,30.57,3
806150006,Castellgalí,2023,CM,109,10.48,1
806200000,Castellnou de Bages,2023,CESM,376,51.01,5
806200000,Castellnou de Bages,2023,ERC-AM,269,36.49,3
806200000,Castellnou de Bages,2023,CM,69,9.36,1
806200000,Castellnou de Bages,2023,PCPC,17,2.3,0
2506800000,Castellnou de Seana,2023,CM,228,62.63,5
2506800000,Castellnou de Seana,2023,ERC-AM,123,33.79,2
2506800000,Castellnou de Seana,2023,PP,3,0.82,0
2506930008,Castelló de Farfanya,2023,UCF-AM,220,74.32,6
2506930008,Castelló de Farfanya,2023,CM,66,22.29,1
1704700000,Castelló d'Empúries,2023,ERC-AM,634,24.16,5
1704700000,Castelló d'Empúries,2023,SOMEC-T,518,19.74,4
1704700000,Castelló d'Empúries,2023,CM,333,12.69,2
1704700000,Castelló d'Empúries,2023,PSC-CP,312,11.89,2
1704700000,Castelló d'Empúries,2023,CUP-AMUNT,186,7.08,1
1704700000,Castelló d'Empúries,2023,VOX,178,6.78,1
1704700000,Castelló d'Empúries,2023,PP,168,6.4,1
1704700000,Castelló d'Empúries,2023,ARA PL,142,5.41,1
1704700000,Castelló d'Empúries,2023,CEECP -,59,2.24,0
1704700000,Castelló d'Empúries,2023,Cs,54,2.05,0
806360009,Castellolí,2023,AM,221,77,7
1704860009,Castell-Platja d'Aro,2023,PSC-CP,1030,28.96,6
1704860009,Castell-Platja d'Aro,2023,CM,665,18.7,4
1704860009,Castell-Platja d'Aro,2023,BNC,387,10.88,2
1704860009,Castell-Platja d'Aro,2023,SOM - TE,297,8.35,1
1704860009,Castell-Platja d'Aro,2023,ERC-AM,248,6.97,1
1704860009,Castell-Platja d'Aro,2023,PARTIT AUTÒNOMS,240,6.74,1
1704860009,Castell-Platja d'Aro,2023,LVAEC - C,214,6.01,1
1704860009,Castell-Platja d'Aro,2023,VOX,199,5.59,1
1704860009,Castell-Platja d'Aro,2023,PP,129,3.62,0
1704860009,Castell-Platja d'Aro,2023,ARA PL,110,3.09,0
2507070005,Castellserà,2023,CM,366,64.55,5
2507070005,Castellserà,2023,ViuC-AM,194,34.21,2
806410007,Castellterçol,2023,CM,416,38.48,5
806410007,Castellterçol,2023,CeP,374,34.59,4
806410007,Castellterçol,2023,ERC-AM,209,19.33,2
806410007,Castellterçol,2023,CP,57,5.27,0
4304240003,Castellvell del Camp,2023,ERC-AM,475,34.67,4
4304240003,Castellvell del Camp,2023,CM,344,25.1,3
4304240003,Castellvell del Camp,2023,ARA PL,301,21.97,2
4304240003,Castellvell del Camp,2023,PSC-CP,120,8.75,1
4304240003,Castellvell del Camp,2023,PP,104,7.59,1
806540003,Castellví de la Marca,2023,CM,488,58.16,6
806540003,Castellví de la Marca,2023,SUMEM-CP,253,30.15,3
806540003,Castellví de la Marca,2023,ERC / ESQUERRA,74,8.82,0
806670005,Castellví de Rosanes,2023,CM,523,54.08,6
806670005,Castellví de Rosanes,2023,JUNTS x C - CP,225,23.26,3
806670005,Castellví de Rosanes,2023,FP - ERC - AM,158,16.33,2
806670005,Castellví de Rosanes,2023,VOX,52,5.37,0
4304300000,El Catllar,2023,SOMOS CATLLAR,606,28.61,4
4304300000,El Catllar,2023,PSC-CP,409,19.31,2
4304300000,El Catllar,2023,MO1-TE,304,14.35,2
4304300000,El Catllar,2023,CM,283,13.36,2
4304300000,El Catllar,2023,ERC-AM,235,11.09,1
4304300000,El Catllar,2023,PP,122,5.76,0
4304300000,El Catllar,2023,UCUF,81,3.82,0
4304300000,El Catllar,2023,ECECP-C,66,3.11,0
2507140003,Cava,2023,C.U.P. - AMUNT,15,0,1
2507140003,Cava,2023,HSPT-AM,14,0,1
2507140003,Cava,2023,CM,13,0,1
2507140003,Cava,2023,CxC - CP,2,0,0
1718990004,La Cellera de Ter,2023,CAM - AM,496,44.68,4
1718990004,La Cellera de Ter,2023,SC - IdSELVA,359,32.34,3
1718990004,La Cellera de Ter,2023,CM,241,21.71,2
1704990004,Celrà,2023,SP-CUP- AMUNT,1010,49.5,7
1704990004,Celrà,2023,CM,499,24.46,3
1704990004,Celrà,2023,FC-AM,308,15.09,2
1704990004,Celrà,2023,PSC-CP,184,9.01,1
806730008,Centelles,2023,PSC-CP,2064,58.23,9
806730008,Centelles,2023,L'IMPULS,935,26.38,4
806730008,Centelles,2023,ERC-AM,227,6.4,0
806730008,Centelles,2023,CM,171,4.82,0
806730008,Centelles,2023,CXR,91,2.56,0
826870005,Cercs,2023,SOM CERCS,241,34.72,3
826870005,Cercs,2023,CM,227,32.7,3
826870005,Cercs,2023,TfC - AM,132,19.02,2
826870005,Cercs,2023,PIBER-IC,83,11.95,1
826650006,Cerdanyola del Vallès,2023,PSC-CP,11351,46.63,14
826650006,Cerdanyola del Vallès,2023,ERC-AM,3273,13.44,4
826650006,Cerdanyola del Vallès,2023,PP,1879,7.71,2
826650006,Cerdanyola del Vallès,2023,GuanyemC-AMUNT,1548,6.35,2
826650006,Cerdanyola del Vallès,2023,ECPC - C,1499,6.15,1
826650006,Cerdanyola del Vallès,2023,CM,1482,6.08,1
826650006,Cerdanyola del Vallès,2023,VOX,1420,5.83,1
826650006,Cerdanyola del Vallès,2023,BE!,584,2.39,0
826650006,Cerdanyola del Vallès,2023,Cs,262,1.07,0
826650006,Cerdanyola del Vallès,2023,GxB,247,1.01,0
826650006,Cerdanyola del Vallès,2023,VALENTS,208,0.85,0
826650006,Cerdanyola del Vallès,2023,IMPULS,194,0.79,0
826650006,Cerdanyola del Vallès,2023,ARA PL,46,0.18,0
806890004,Cervelló,2023,PSC - CP,1530,40.16,6
806890004,Cervelló,2023,ERC - AM,1316,34.54,5
806890004,Cervelló,2023,S X C,373,9.79,1
806890004,Cervelló,2023,VOX,258,6.77,1
806890004,Cervelló,2023,CM,179,4.69,0
806890004,Cervelló,2023,CECP - C,107,2.8,0
2507290004,Cervera,2023,PSC-CP,926,31.18,5
2507290004,Cervera,2023,CM,576,19.4,3
2507290004,Cervera,2023,SIF - FIC,547,18.42,3
2507290004,Cervera,2023,ERC-AM,526,17.71,2
2507290004,Cervera,2023,PP,153,5.15,0
2507290004,Cervera,2023,VOX,116,3.9,0
2507350006,Cervià de les Garrigues,2023,IXP-AM,212,82.17,7
1705020002,Cervià de Ter,2023,ACR- SP-AMUNT,251,43.5,3
1705020002,Cervià de Ter,2023,CM,168,29.11,2
1705020002,Cervià de Ter,2023,ERC-AM,148,25.64,2
1705020002,Cervià de Ter,2023,PSC-CP,4,0.69,0
1705190004,Cistella,2023,CM,135,68.87,5
1705190004,Cistella,2023,ERC-AM,59,30.1,2
2507400000,Ciutadilla,2023,CF - AM,82,0,5
2507400000,Ciutadilla,2023,CM,30,0,0
2507400000,Ciutadilla,2023,PSC-CP,3,0,0
2507530008,Clariana de Cardener,2023,CM,64,0,4
2507530008,Clariana de Cardener,2023,ERC / ESQUERRA,38,0,1
2507530008,Clariana de Cardener,2023,PSC-CP,0,0,0
2507660009,El Cogul,2023,C-xtu,53,0,2
2507660009,El Cogul,2023,IxC - AM,52,0,1
2507660009,El Cogul,2023,CM,31,0,2
2507660009,El Cogul,2023,PP,3,0,0
2507660009,El Cogul,2023,PSC-CP,0,0,0
1705450006,Colera,2023,CM,210,67.52,5
1705450006,Colera,2023,CP,97,31.18,2
2507720002,Coll de Nargó,2023,ERC-AM,179,59.27,4
2507720002,Coll de Nargó,2023,CMXCN-CP,120,39.73,3
806920002,Collbató,2023,SdeC - CP,531,25.65,3
806920002,Collbató,2023,AM,507,24.49,3
806920002,Collbató,2023,COLLBATOTS,467,22.56,3
806920002,Collbató,2023,CM,263,12.7,1
806920002,Collbató,2023,PP,149,7.19,1
806920002,Collbató,2023,MC-somMEScat,112,5.41,0
4304580001,Colldejou,2023,CM,71,0,4
4304580001,Colldejou,2023,ERC-AM,49,0,1
4304580001,Colldejou,2023,ARA PL,0,0,0
4304580001,Colldejou,2023,PP,0,0,0
4304580001,Colldejou,2023,PSC-CP,0,0,0
807060009,Collsuspina,2023,CM,136,56.66,4
807060009,Collsuspina,2023,AC-AM,97,40.41,3
1705580001,Colomers,2023,IPC-AMUNT,62,0,5
1705580001,Colomers,2023,AxC-AM,27,0,0
1705580001,Colomers,2023,CM,7,0,0
1705580001,Colomers,2023,PSC-CP,4,0,0
2516360009,La Coma i la Pedra,2023,ARA PL,120,86.95,7
2516150006,Conca de Dalt,2023,AM,140,55.55,4
2516150006,Conca de Dalt,2023,CM,112,44.44,3
4304610007,Conesa,2023,IPC,45,0,4
4304610007,Conesa,2023,C+,24,0,1
4304610007,Conesa,2023,PSC-CP,1,0,0
4304770005,Constantí,2023,PSC,1325,57.18,9
4304770005,Constantí,2023,ERC-AM,549,23.69,3
4304770005,Constantí,2023,VOX,213,9.19,1
4304770005,Constantí,2023,PP,116,5,0
4304770005,Constantí,2023,CECP-C,80,3.45,0
807130008,Copons,2023,AC,151,89.34,7
807280001,Corbera de Llobregat,2023,FC - PSC - CP,2026,36.33,8
807280001,Corbera de Llobregat,2023,ERC-AM,708,12.69,2
807280001,Corbera de Llobregat,2023,GIU,661,11.85,2
807280001,Corbera de Llobregat,2023,CM,536,9.61,2
807280001,Corbera de Llobregat,2023,CUP-AMUNT,514,9.21,2
807280001,Corbera de Llobregat,2023,PP,288,5.16,1
807280001,Corbera de Llobregat,2023,VOX,246,4.41,0
807280001,Corbera de Llobregat,2023,FVC - ECP - C,241,4.32,0
807280001,Corbera de Llobregat,2023,VALENTS,160,2.86,0
807280001,Corbera de Llobregat,2023,Cs,40,0.71,0
4304830008,Corbera d'Ebre,2023,EPC-MTE - C,216,41.77,3
4304830008,Corbera d'Ebre,2023,CM,166,32.1,2
4304830008,Corbera d'Ebre,2023,SpC-AM,117,22.63,2
2507880001,Corbins,2023,CA-AM,418,90.28,9
1705770005,Corçà,2023,FP-TE,427,65.99,6
1705770005,Corçà,2023,0,193,29.82,3
1705770005,Corçà,2023,PSC-CP,11,1.7,0
807340003,Cornellà de Llobregat,2023,PSC-CP,14071,43.39,13
807340003,Cornellà de Llobregat,2023,ERC-EUiA-AM,4190,12.92,4
807340003,Cornellà de Llobregat,2023,CECP - C,3252,10.02,3
807340003,Cornellà de Llobregat,2023,PP,3122,9.62,3
807340003,Cornellà de Llobregat,2023,VOX,2715,8.37,2
807340003,Cornellà de Llobregat,2023,PODEMOS,1120,3.45,0
807340003,Cornellà de Llobregat,2023,CUP-AMUNT,1053,3.24,0
807340003,Cornellà de Llobregat,2023,CM,1016,3.13,0
807340003,Cornellà de Llobregat,2023,Cs,784,2.41,0
807340003,Cornellà de Llobregat,2023,VALENTS,494,1.52,0
807340003,Cornellà de Llobregat,2023,ARA PL,155,0.47,0
1705610007,Cornellà del Terri,2023,CM,721,63.13,7
1705610007,Cornellà del Terri,2023,CpC- ERC-AM,384,33.62,4
1705610007,Cornellà del Terri,2023,PSC-CP,10,0.87,0
4304960009,Cornudella de Montsant,2023,CP - AM,302,50.33,4
4304960009,Cornudella de Montsant,2023,CM,245,40.83,3
4304960009,Cornudella de Montsant,2023,IdC-IDC,36,6,0
4305090004,Creixell,2023,SOM CREIXELL,535,32.42,4
4305090004,Creixell,2023,PSC-CP,230,13.93,2
